fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2013-12-31,CNY,14922000000,None,None,None,None,123000000,0,None,None,None,None,4227000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8326000000,BABA
2013-09-30,CNY,4526000000,None,None,None,None,39000000,0,None,None,None,None,2297000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4943000000,BABA
2013-06-30,CNY,5131000000,None,None,None,None,278000000,1595000000,None,None,None,None,2522000000,None,None,None,None,36753000000,36753000000,None,None,None,None,-5161000000,None,None,None,4444000000,BABA
2013-03-31,CNY,2330779000,None,None,None,None,894000000,403008000,None,None,None,87750000,-1406000000,None,None,None,None,16584000,16584000,None,None,None,None,None,None,None,None,1373736000,BABA
2012-03-31,CNY,1472807000,None,None,None,None,None,344264000,None,None,None,None,75426000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,220624000,BABA
2011-12-31,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,241441000,BABA
2011-09-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,89409000,BABA
2011-06-30,CNY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,119904000,BABA
2023-12-31,USD,2614000000,213000000,None,-178000000,-128000000,263000000,145000000,79000000,12000000,1402000000,-534000000,3000000000,None,607000000,607000000,None,699000000,699000000,None,45000000,None,None,-562000000,None,None,None,1402000000,PYPL
2023-09-30,USD,1259000000,45000000,None,301000000,56000000,270000000,158000000,71000000,-23000000,1020000000,-307000000,61000000,None,1434000000,1434000000,None,None,None,None,0,None,None,-1434000000,None,None,None,1020000000,PYPL
2023-06-30,USD,-200000000,210000000,None,-106000000,-73000000,269000000,150000000,-39000000,-91000000,1029000000,1559000000,-3392000000,None,1529000000,1529000000,None,2436000000,2436000000,None,81000000,None,None,-1448000000,None,-2033000000,None,1029000000,PYPL
2023-03-31,USD,1170000000,90000000,None,-232000000,3000000,270000000,170000000,3000000,237000000,795000000,34000000,-2662000000,None,1432000000,1432000000,None,1585000000,1585000000,None,1000000,None,None,-1431000000,None,-1458000000,None,795000000,PYPL
2022-12-31,USD,1591000000,235000000,None,767000000,-44000000,326000000,158000000,74000000,1069000000,921000000,-132000000,875000000,None,1010000000,1010000000,None,258000000,258000000,None,57000000,None,None,-953000000,None,2334000000,None,921000000,PYPL
2022-09-30,USD,1755000000,44000000,None,-5000000,22000000,330000000,182000000,22000000,-25000000,1330000000,1373000000,-2971000000,None,939000000,889000000,None,None,None,None,0,None,None,-889000000,None,157000000,None,1330000000,PYPL
2022-06-30,USD,1250000000,42000000,None,71000000,17000000,333000000,175000000,17000000,-183000000,-341000000,-3910000000,1655000000,None,750000000,800000000,None,3002000000,3002000000,None,83000000,None,None,-717000000,None,-1005000000,None,-341000000,PYPL
2022-03-31,USD,1217000000,56000000,None,-12000000,50000000,328000000,191000000,50000000,404000000,509000000,-752000000,-669000000,None,1500000000,1500000000,None,286000000,286000000,None,3000000,None,None,-1497000000,None,-204000000,None,509000000,PYPL
2021-12-31,USD,1220000000,156000000,None,480000000,217000000,326000000,213000000,67000000,311000000,801000000,-2793000000,-371000000,None,1500000000,1500000000,None,None,None,None,72000000,None,None,-1428000000,None,-1944000000,None,801000000,PYPL
2021-09-30,USD,1513000000,42000000,None,-93000000,43000000,323000000,227000000,43000000,-2000000,1087000000,326000000,-816000000,None,350000000,350000000,None,None,None,None,1000000,None,None,-349000000,None,1046000000,None,1087000000,PYPL
2021-06-30,USD,1306000000,42000000,None,128000000,15000000,316000000,247000000,15000000,53000000,1184000000,-1099000000,-197000000,None,200000000,200000000,None,None,None,None,87000000,None,None,-113000000,None,1143000000,None,1184000000,PYPL
2021-03-31,USD,1758000000,85000000,None,-67000000,97000000,300000000,221000000,97000000,-33000000,1097000000,-1583000000,827000000,None,1323000000,1323000000,None,None,None,None,2000000,None,None,-1321000000,None,1002000000,None,1097000000,PYPL
2020-12-31,USD,1712000000,162000000,None,974000000,605000000,301000000,226000000,107000000,387000000,6116000000,-3261000000,2324000000,None,265000000,230000000,None,None,None,None,65000000,None,None,-165000000,None,6116000000,None,1567000000,PYPL
2020-09-30,USD,1314000000,40000000,None,-274000000,40000000,298000000,241000000,40000000,-229000000,1021000000,-3200000000,906000000,None,370000000,370000000,None,None,None,None,1000000,None,None,-369000000,None,981000000,None,1021000000,PYPL
2020-06-30,USD,1772000000,38000000,None,36000000,30000000,297000000,193000000,30000000,63000000,1530000000,-7530000000,6914000000,None,200000000,200000000,None,None,None,None,70000000,None,None,-130000000,None,1492000000,None,1530000000,PYPL
2020-03-31,USD,1421000000,46000000,None,30000000,-77000000,293000000,206000000,-77000000,51000000,84000000,-2554000000,2310000000,None,800000000,800000000,None,None,None,None,1000000,None,None,-799000000,None,1177000000,None,84000000,PYPL
2019-12-31,USD,774000000,40000000,None,770000000,583000000,227000000,174000000,17000000,-7000000,4961000000,-408000000,350000000,None,305000000,305000000,None,None,None,None,60000000,None,None,-245000000,None,4961000000,None,507000000,PYPL
2019-09-30,USD,1096000000,31000000,None,-28000000,37000000,227000000,173000000,37000000,-26000000,462000000,623000000,1339000000,None,350000000,350000000,None,None,None,None,4000000,None,None,-346000000,None,431000000,None,462000000,PYPL
2019-06-30,USD,1174000000,31000000,None,-67000000,-30000000,228000000,139000000,-30000000,-21000000,823000000,-1097000000,996000000,None,0,0,None,None,None,None,67000000,None,None,67000000,None,792000000,None,823000000,PYPL
2019-03-31,USD,1027000000,20000000,None,11000000,92000000,230000000,218000000,96000000,18000000,667000000,-4860000000,1502000000,None,756000000,756000000,None,None,None,None,7000000,None,None,-749000000,None,-2331000000,None,667000000,PYPL
2018-12-31,USD,1131000000,329000000,None,448000000,38000000,223000000,224000000,-74000000,-23000000,4226000000,104000000,-1747000000,None,575000000,595000000,None,None,None,None,61000000,None,None,-534000000,None,4226000000,None,584000000,PYPL
2018-09-30,USD,4670000000,52000000,None,15000000,-3541000000,188000000,223000000,134000000,3668000000,436000000,154000000,1049000000,None,600000000,600000000,None,None,None,None,5000000,None,None,-600000000,None,-164000000,None,436000000,PYPL
2018-06-30,USD,28000000,6000000,None,4000000,1001000000,180000000,198000000,24000000,-991000000,526000000,558000000,-1335000000,None,500000000,500000000,None,None,None,None,65000000,None,None,-500000000,None,526000000,None,526000000,PYPL
2018-03-31,USD,-349000000,10000000,6000000,-35000000,1266000000,185000000,178000000,-25000000,-1291000000,511000000,5000000,793000000,None,1825000000,1825000000,None,None,None,None,13000000,None,None,-1812000000,None,449000000,None,511000000,PYPL
2017-12-31,USD,-147000000,32000000,None,1692000000,1495000000,227000000,180000000,-17000000,-1329000000,3744000000,-862000000,1657000000,None,4999000000,4999000000,None,None,None,None,44000000,None,None,-4999000000,None,553000000,1000000,620000000,PYPL
2017-09-30,USD,1006000000,16000000,None,3000000,39000000,194000000,165000000,43000000,None,380000000,-651000000,1439000000,None,5299000000,100000000,None,None,None,None,14000000,None,None,-100000000,None,1059000000,12000000,380000000,PYPL
2017-06-30,USD,921000000,26000000,None,9000000,-8000000,201000000,174000000,-2000000,10000000,411000000,-1729000000,1042000000,None,5399000000,89000000,None,None,None,None,74000000,None,None,-89000000,None,31000000,12000000,411000000,PYPL
2017-03-31,USD,751000000,49000000,None,16000000,-42000000,183000000,148000000,-36000000,23000000,384000000,-1243000000,-54000000,None,517000000,517000000,None,None,None,None,12000000,None,None,-505000000,None,-350000000,11000000,384000000,PYPL
2016-12-31,USD,923000000,10000000,None,-1581000000,165000000,189000000,152000000,27000000,25000000,2981000000,-2734000000,1143000000,None,1005000000,1005000000,None,None,None,None,51000000,None,None,-1005000000,None,221000000,-16000000,390000000,PYPL
2016-09-30,USD,801000000,12000000,None,303000000,15000000,185000000,183000000,20000000,19000000,323000000,-1689000000,238000000,None,1055000000,49000000,None,None,None,None,1000000,None,None,-49000000,None,-649000000,1000000,323000000,PYPL
2016-06-30,USD,696000000,44000000,None,892000000,2000000,176000000,201000000,8000000,48000000,323000000,-1806000000,544000000,None,1104000000,300000000,None,None,None,None,51000000,None,None,-300000000,None,-565000000,1000000,323000000,PYPL
2016-03-31,USD,738000000,26000000,None,746000000,16000000,174000000,133000000,22000000,1000000,365000000,325000000,113000000,None,596000000,596000000,None,None,None,None,6000000,None,None,-590000000,None,1190000000,14000000,365000000,PYPL
2015-12-31,USD,728000000,165000000,None,-806000000,303000000,164000000,164000000,-76000000,-30000000,2556000000,-1716000000,504000000,None,0,None,None,None,None,None,39000000,None,None,39000000,None,-487000000,-3000000,367000000,PYPL
2015-09-30,USD,652000000,39000000,None,338000000,1000000,153000000,133000000,6000000,-7440000000,301000000,-1796000000,478000000,None,0,None,None,None,None,None,36000000,None,None,-7000000,None,-682000000,-16000000,301000000,PYPL
2015-06-30,USD,622000000,None,None,None,None,150000000,231000000,None,10000000,305000000,-3939000000,3507000000,None,0,None,None,None,None,None,0,None,None,None,None,197000000,7000000,305000000,PYPL
